case_id,source_row,containment_group,dataset_split,image_sha256
AASCE:401,401,881bbee6ff4df32acf872968ff169a2a4866fd67023f650d1db1782dd415098d,LOCKED_BENCHMARK,56a65778ee321f087ecc9d87aa28b86a021e22122de6620e1890f1813563db13
AASCE:402,402,ceafd975fc99c405ec91671ff6f440219bd717bf7fca51c756358008850049cb,TRAINDEV,268a91ad7241388f93435a5ecdab5cfe0ec9eb7169a33ac1ac5109cf14a351ea
AASCE:403,403,ceafd975fc99c405ec91671ff6f440219bd717bf7fca51c756358008850049cb,TRAINDEV,7d6b4fab54a7b81b4dadc4a6e6632d1a84883106071b862306c5dcab1a841921
AASCE:404,404,d7483667a9ffea711f906309b5f33b15c6ced40a617b0d2a348939da76234e24,TRAINDEV,f614d46a058a926196d98b018a7d358db4d402d093d2f270399881561574effc
AASCE:405,405,d7483667a9ffea711f906309b5f33b15c6ced40a617b0d2a348939da76234e24,TRAINDEV,0ed3955e7bd99a958c4de9c380dd969b5e0c7338d2608503afd115fc75023aef
AASCE:406,406,32e027cb6e75ed93c022311afc974befa189d04b89dd07b32bd042f453da3f74,TRAINDEV,a07380f2d4c9172bb1136e7f768552c5b902d848cf3102876469a930e909344e
AASCE:407,407,32e027cb6e75ed93c022311afc974befa189d04b89dd07b32bd042f453da3f74,TRAINDEV,9e523b21ef90c3ac1c056c7e304d22f1255fefa59304db39eeb283ef3d459c64
AASCE:408,408,32e027cb6e75ed93c022311afc974befa189d04b89dd07b32bd042f453da3f74,TRAINDEV,f76ffbdb1f8007730f44d4c3dd9bf5902dd9c22bb9b084ab47312dc7d4e139e0
AASCE:409,409,32e027cb6e75ed93c022311afc974befa189d04b89dd07b32bd042f453da3f74,TRAINDEV,79df0d892281da4f7a01ad63d03e856338a82656f1da730901d611141b33b722
AASCE:410,410,89c24d468ff107173519388e6916084c2278f3bd19a63dabaafe8600cbce6124,TRAINDEV,444c6041bce650cc5f91b7019dacd98739f59c554f87867a8973d6c4e2323e06
AASCE:411,411,89c24d468ff107173519388e6916084c2278f3bd19a63dabaafe8600cbce6124,TRAINDEV,ef0f284bd62d8e3165339cd4d3f7eefcf88bb966d7821365f4854121b6aed1d4
AASCE:412,412,89c24d468ff107173519388e6916084c2278f3bd19a63dabaafe8600cbce6124,TRAINDEV,56c173d237d748b6f70418176934b109fbafe3b46431bbd8d834e969348b0d76
AASCE:413,413,530599a9d0e46e8553bc1d0ce32d4a74dd37c48649ae0b85d0196a3fa97190f5,TRAINDEV,9b77d2fc82b688c33f0671b57e52ed39c75bc33a0f175c244eaefd462f159a17
AASCE:414,414,530599a9d0e46e8553bc1d0ce32d4a74dd37c48649ae0b85d0196a3fa97190f5,TRAINDEV,95754a95b51a8d581e74cc5b82f7c5aed3232f7f307ece91a7b2afb2a4e4157c
AASCE:415,415,823ef6714985c023e9b22dfeffc6f3287d013b71817a50acb42e7ddcda6e0afc,TRAINDEV,ad737333a91656956d5c05cfdd77f55f83da3ea46803509eae67a5d97531d0cb
AASCE:416,416,823ef6714985c023e9b22dfeffc6f3287d013b71817a50acb42e7ddcda6e0afc,TRAINDEV,6b5a3b7d95631f3d0c3c5d58423c713e46b31bf79b43aa2c244e695fd959f1ea
AASCE:417,417,5119c2438d4d70616ac29631b041f41183ef9b5bae5b2eaaaa24eaed42cae22b,TRAINDEV,a6c218efc8819cf6e1c215c90b318b495fac8d9b1a81dfe48a531d355dc81e1b
AASCE:418,418,5119c2438d4d70616ac29631b041f41183ef9b5bae5b2eaaaa24eaed42cae22b,TRAINDEV,00ca66202e56f70a730afefb652758142b0f6d4482cb8ec0502b02dc9189ed37
AASCE:419,419,5119c2438d4d70616ac29631b041f41183ef9b5bae5b2eaaaa24eaed42cae22b,TRAINDEV,64ee99446fdce8bd490f1c1e36fdb4fb3fc0ee7a14f4a17e24b99e708745fce0
AASCE:420,420,bf88915bd61aa754cf7b251f00637228ee1919c9b37c6e0871fa5c01f60ec2bc,TRAINDEV,b25570c5344617001829f3d7f579b5c49c456b10ca7c83bfaf4bbac6faa072b1
AASCE:421,421,d9a35e3a7b1f66374578ed1dadc5515156dab7ceab89a5e42ac82e976058f795,TRAINDEV,2f6c4dcc07b1b596f6e9dc16083459b0abc4c68ce06cc3f41ad4caa6c1239c51
AASCE:422,422,d9a35e3a7b1f66374578ed1dadc5515156dab7ceab89a5e42ac82e976058f795,TRAINDEV,75674c9f4c5ba2d7bcc37dbdea2ab0813fb2166dc72f4c7c10a412ba6b37dc91
AASCE:423,423,d9a35e3a7b1f66374578ed1dadc5515156dab7ceab89a5e42ac82e976058f795,TRAINDEV,511cc7913cf8ed209dd8f9a54eb766b2314cba4b17225a9421d093a2769f6f9e
AASCE:424,424,07fd387fa382aa7c1e128a3602c250680a7058ffa6ca004108f8d101e9d90c8e,TRAINDEV,6f75f8635598a2e32b55d5bbae609fd72a9a8d799e9a07cc6c113507f681a8e2
AASCE:425,425,07fd387fa382aa7c1e128a3602c250680a7058ffa6ca004108f8d101e9d90c8e,TRAINDEV,e6b91a8201f7d2a35f911333f3de22a2207fc17ad6e12bcbe14234d82c11b5d1
AASCE:426,426,07fd387fa382aa7c1e128a3602c250680a7058ffa6ca004108f8d101e9d90c8e,TRAINDEV,080ef1a5ac45c3a5f5be08662abb03bb6d6b1153087cf64cbf298c8e4192cb45
AASCE:427,427,abc3c413df4c1c0cea0d2ca6d6fdf906af36afecf221b85aefbf2218e297f314,LOCKED_BENCHMARK,814631bb779c86f2229fde1f9b6bbad1646afcf4bfa5108b443f148236fbe621
AASCE:428,428,30711d40ce816d1619aa753eaa652012a5defa8538290f14a6581c84b2246227,TRAINDEV,4c25d79b6d51ed91b5105fd79018a0eb4e12a8ee319da806c98e68a2bb079e4b
AASCE:429,429,089935a2c01a105ca1619629ade02bccfe10612cce24c16def6a0f4f7049f0f8,TRAINDEV,db5abaea68ff95f897969bf675c73f853013159c89a3ca49aa0a2a1b0aecb4ae
AASCE:430,430,43d5472fcff7d67aefe68a017db9e6d796d58d1d273b572ce56419acc127f289,TRAINDEV,0c8483a7e4698507369aec228e25213c3e2c9859cb26a4dd425908afba4a55a8
AASCE:431,431,d49142b044b45700d30159c8a5945748451f37f4d6ad6fb3abeec34591df100e,LOCKED_BENCHMARK,8af6af8759332f44ba47662af06686866508ec071b90090bf1fa88822dc521cb
AASCE:432,432,68d6ade40ae7e6cf66a0f9103f12739ba3e66f4ca110ec981d5705bb196f0a2c,TRAINDEV,8ad7151bfa84287da7c7834726cd1179c712625999e18d6aeea0940421329fc8
AASCE:433,433,9b5f2f34b79517629d46db5d7de2b93bd00cf56b477e960d5f38bcc23cac99f9,TRAINDEV,d86bf008c7b8f8e7966e3336b2c07fa137a583f12bddc415fd4d265dc26a05fa
AASCE:434,434,46358f92faa417f11abb99932bd371444200982a4e63c1139751acc8e919e548,TRAINDEV,fbf596ae61d17ba1746366689947ca904a8512feda33133fb7055383e44cc095
AASCE:435,435,46358f92faa417f11abb99932bd371444200982a4e63c1139751acc8e919e548,TRAINDEV,4ca4696a0b220c6b6fa5391b4c55bb27a159ea0530b0825151070fc37783db73
AASCE:436,436,46358f92faa417f11abb99932bd371444200982a4e63c1139751acc8e919e548,TRAINDEV,16c62297a7d6be85daa4ed6f30d773bb3553bf4b21ad9cb1b9e9fa019d993a94
AASCE:437,437,f1ca51ca32dad3580148ca7e3bfc3fd9ab359d4c1c627a49af87596d4e41450d,LOCKED_BENCHMARK,057def30924d1881ae7032da6853c76de0e7974b8339a8987ec09153d26d9c63
AASCE:438,438,8daab11c2451222efac80b9e06bc5380c06bdd8b6dd00d85b63689f3e070cd04,LOCKED_BENCHMARK,ed54cccca84964eeb08178bb9565260989537eb768969c1a7241396f5e8ea28d
AASCE:439,439,8daab11c2451222efac80b9e06bc5380c06bdd8b6dd00d85b63689f3e070cd04,LOCKED_BENCHMARK,32524fb22c024015caa885a76eef3945fff66e3a5e80fb7318f03ef977749e2b
AASCE:440,440,ed67b04377376ad9460ff27ddb8f476ad52cdec14417fffd0a44d1a0ef04b4f7,TRAINDEV,39e997dee1e3561128bf9364a16c35d5beb8b56ae0367c5c7db3e2c1c9009235
AASCE:441,441,753a9c11998135e2722c7f2556a5eee93c1d2e55344577123f931810ac92a0d4,TRAINDEV,2d7115f326aaa87c0c99177ee9cd05330a1b6c8e36cc60d3b6549a137cba6554
AASCE:442,442,753a9c11998135e2722c7f2556a5eee93c1d2e55344577123f931810ac92a0d4,TRAINDEV,fe6c4d94173a893b287378ebdd43c427b6f9dcdc38d0de275824908a66816a53
AASCE:443,443,84c78b66694b7091cc86023de687c1c819c01b54108a761f95244366cd704b61,LOCKED_BENCHMARK,8627c1fb7c0979b2c1ccf368e7c1d02b72325033b90da06252f53cae826fc35a
AASCE:444,444,84c78b66694b7091cc86023de687c1c819c01b54108a761f95244366cd704b61,LOCKED_BENCHMARK,d7cd393fa8448d1b399bcf4c00ac4c87ccbd987562fc3b46e66e1c6d036b8bb0
AASCE:445,445,84c78b66694b7091cc86023de687c1c819c01b54108a761f95244366cd704b61,LOCKED_BENCHMARK,41b7988e111f1b213c3950e525909a808f7a82f90c7c0f02460f407c202d3fd2
AASCE:446,446,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,61cb7a713aef04403493f68453a6aec4c09839b4a6d282f670216ab3a8b804fd
AASCE:447,447,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,6878428cd08a69fe138851adf6f3d9e0fe575f02df6ac59298fffb28bde6be16
AASCE:448,448,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,0c4f49e05c89ff512bae20632a387d9d0423cbaf0c0e902471b0ea627b9bc287
AASCE:449,449,edc85a2981f07381d9996f6c74326c57fef5478c35449122e44aefd40819d402,LOCKED_BENCHMARK,4ac09dc9951c53c7741743d846b5a8905b39b9dfbdc33ffc5f9646d6cf27e1af
AASCE:450,450,8e0692b1e7c9504b3c1d8437b7ee93943122112d2328f64e991bb2d4e5184a23,TRAINDEV,170c926892740c56c5fad165eedbe85ee0472c6e4c13804a3fc8072951173851
AASCE:451,451,8e0692b1e7c9504b3c1d8437b7ee93943122112d2328f64e991bb2d4e5184a23,TRAINDEV,43109ccc473c8c9aab8a3d260b5b8a21d5615f74999b556070f7eb47fcf64213
AASCE:452,452,39f1e1b54a2118e01fb73a115e7d54c2fcde4784b61eee32b7a83ceb7be8081c,LOCKED_BENCHMARK,9bc2d8a47838a4324f6ab6beab65a426e4572f7ec752886be2a1880a8a5cc976
AASCE:453,453,39f1e1b54a2118e01fb73a115e7d54c2fcde4784b61eee32b7a83ceb7be8081c,LOCKED_BENCHMARK,a0f853066b70c899a099b6f659ed8e82df4a17713fb15261a437adb0619655b5
AASCE:454,454,39f1e1b54a2118e01fb73a115e7d54c2fcde4784b61eee32b7a83ceb7be8081c,LOCKED_BENCHMARK,665ea66a6bca9e459bfba02050903d8b9b2f94f3eb80c73f878b7b8abc7f6c93
AASCE:455,455,a036fd4f03be29916f215255dbc27ae78516aac3685c6129cef8f6fc43796cb8,TRAINDEV,cb48dc769b0b6eb59f80e31343434379ce92cd848a8239529eada418de00e085
AASCE:456,456,e443a30a6248f8d132a0f33bb83a25f60d3932d9d3ff230cab7f9439c4687556,LOCKED_BENCHMARK,3f41bc314a296423c32de7d5b6c5f0bd037693f20aeb3a8c45ed1cbe6ec8c15e
AASCE:457,457,64e0021bdc330fc0bbf28cc57355dceb1227c83ab62edc37bbf6e35559c7cdb2,TRAINDEV,aec665e31762bd3d00ce0daa2f721e1a4b45740fe3efcb475055394e89f8722b
AASCE:458,458,19b77d9b1b219311d079321119c4b0d1e031f7b0294b9879801d37f498550c50,VALIDATION,90ceb30162b6984ae700f6b6e2fb9a892505c4d3753413e2a91e354b0a68f803
AASCE:459,459,dc0325b9a4a3fca17fbe1b5e2cb3c9f2fea4ff045b8b0daa3d7703af577049ff,TRAINDEV,542fad7fa14d8a57d16e6609e01731248baf071f3d98d172f0bbbc524a441b88
AASCE:460,460,95f73bba360a521e1719de291bc3e6705fbb8910c36a635f64e8967120e74392,LOCKED_BENCHMARK,d7db42dadc706638308e9f3893a66406cbee7df239063b5f13a9de5dc16815af
AASCE:461,461,95f73bba360a521e1719de291bc3e6705fbb8910c36a635f64e8967120e74392,LOCKED_BENCHMARK,92188aaee9df153560566c5078127371a117b0a892052c02a7965c4fb6721c4e
AASCE:462,462,ef409efa41c126d48b899377dfffc1c0694319d69816031fa40d7ab3fb083a3d,VALIDATION,421524d043cba7f06a90de2495af2ad7c00983459273329b0802fb967bf84d16
AASCE:463,463,ef409efa41c126d48b899377dfffc1c0694319d69816031fa40d7ab3fb083a3d,VALIDATION,0a71fdc0c2daa556f8e95b488b77dd81f1e257635521f336c7d54b3840709f00
AASCE:464,464,ef409efa41c126d48b899377dfffc1c0694319d69816031fa40d7ab3fb083a3d,VALIDATION,b5451a77a0f8f9376cd07998ca692e208dcd4a965fd4f213f8942a077a3680a3
AASCE:465,465,ef409efa41c126d48b899377dfffc1c0694319d69816031fa40d7ab3fb083a3d,VALIDATION,c92b25e337c8c630c6c5135a60015ff8ea14e4a5bfbd47adf49f078eac3f89ac
AASCE:466,466,45ecb14d7cf48a27fefadcef3a804145776c8f9f378e628bc9c833ed61d0e076,TRAINDEV,d30d35fb8cdbb4eb62562863ce477889d4ddf1d0bd05a6ac7bb3c26b4dd6ac79
AASCE:467,467,45ecb14d7cf48a27fefadcef3a804145776c8f9f378e628bc9c833ed61d0e076,TRAINDEV,92c63f3db16385c487bdce36698d1716ee43cece16f4d1b2e260f9ba349e14ef
AASCE:468,468,8b737873eb76f3039f6753144d4f1a4c959b171bd61bdf09b65144c9a721c122,TRAINDEV,5acd8ad86d9ecc4344cae809bf7c1d1e450ccd1bf31b4307dc67b356b3732d83
AASCE:469,469,8b737873eb76f3039f6753144d4f1a4c959b171bd61bdf09b65144c9a721c122,TRAINDEV,83d06e36c70d1c4a8e323d069e54f9f4bd4f07172ec18977e2b88d138b096206
AASCE:470,470,343e9defaf02a548496c413b36683de80c98d8a172ed9ffc59e5a266ff36bca0,TRAINDEV,947b4e2d18c2a78b8720cc43f9c61fd3ab9f75f02baab638a51477af4d0c638f
AASCE:471,471,343e9defaf02a548496c413b36683de80c98d8a172ed9ffc59e5a266ff36bca0,TRAINDEV,127f0b5828a63d2dcc9e994e2f2a4e134d43b393f6a3a8ec21b0af4ea392af33
AASCE:472,472,343e9defaf02a548496c413b36683de80c98d8a172ed9ffc59e5a266ff36bca0,TRAINDEV,16c99bdc42c438783024dd81d9574e845625a9789d01e4e1c80d0910172f4eee
AASCE:473,473,39f1e1b54a2118e01fb73a115e7d54c2fcde4784b61eee32b7a83ceb7be8081c,LOCKED_BENCHMARK,bcdac20f8ffbad8848c2a88f9ed18198b7babda2c57609bcf11770c462c3fe79
AASCE:474,474,7f9bf05b8e2ac1d78ec3efc09416d8ccfa4eeb0b69a772b3a39bf07209c52ee0,VALIDATION,ae77692178a707182cf96db5846f9a4446b4b068bf136a97bf50f78db256df40
AASCE:475,475,5f2d747c9ff5dd4735694b46a02e1f93e47777a44df8331073012e26ee0253a5,VALIDATION,74ca5c0d01bd5833f1d7afcfff85f8c33ef6e259e8382c37bdf58077ccaafa37
AASCE:476,476,078969302c8b6dd96fbdec1e9eb7e73e3ebf1ff81e0ff8e1e9ce8034362fd060,TRAINDEV,0d0df2ff3c6d7a5cb6dc19a410b512764644b3a87aedf6f558a02139d9d564c8
AASCE:477,477,5f2d747c9ff5dd4735694b46a02e1f93e47777a44df8331073012e26ee0253a5,VALIDATION,13e03a929972d4d15c772676f3956d8a833d92e62703a08b883c1a478f4fadab
AASCE:478,478,5f2d747c9ff5dd4735694b46a02e1f93e47777a44df8331073012e26ee0253a5,VALIDATION,e38752ad6f30f46feb4a1875f6502e5a97bfdad22dcc80903061830c2003bcd2
AASCE:479,479,59c4133f6c905d5c27384eaf0c4ce7a65670d3a879a6d77ce42e4ee1aa6b5289,TRAINDEV,f7c04ed8bdd7039454cd23c370b4329d0d92fc6dc7263daac76a6e68428a6b6d
AASCE:480,480,e1271938a62f09d41358ca07b70d98bc221aa2ba0011aa7afeb906d9c40f9b67,TRAINDEV,48b2cceae458b6c8fe6a71b54ec41faef5bc7b8adc823801f452abd882faaf9f
